Logging training run for perceptron algorithm on 08/19/22 12:07
Epoch: 0, Loss: 2
Epoch: 1, Loss: 3
Epoch: 2, Loss: 4
Epoch: 3, Loss: 4
Epoch: 4, Loss: 4
Epoch: 5, Loss: 4
Epoch: 6, Loss: 4
Epoch: 7, Loss: 4
Epoch: 8, Loss: 4
Epoch: 9, Loss: 4
Epoch: 10, Loss: 4
Epoch: 11, Loss: 4
Epoch: 12, Loss: 4
Epoch: 13, Loss: 4
Epoch: 14, Loss: 4
Epoch: 15, Loss: 4
Epoch: 16, Loss: 4
Epoch: 17, Loss: 4
Epoch: 18, Loss: 4
Epoch: 19, Loss: 4
Maximum number of 20 iterations reached.


